;Test true y;Pred
1472;1321.080869;1323.0051
1473;1421.75;1425.4506
1474;1442.54;1443.5411
1475;1387.02;1387.5994
1476;1049.6;1050.6978
1477;1578.17;1577.4707
1478;1196.43;1195.3547
1479;1331.21473;1333.229
1480;1402.73;1413.674
1481;1193.763711;1194.9635
1482;1255.7;1252.3551
1483;1399.8;1398.0947
1484;1485.41;1486.8975
1485;1069.88;1070.0026
1486;1059.57;1059.3158
1487;1079.64;1080.7416
1488;1305.09;1303.8921
1489;1412.02;1412.2852
1490;1305.0;1304.1154
1491;1448.39;1452.384
1492;1292.8;1304.7782
1493;1482.86;1481.6514
1494;1443.34;1448.5483
1495;1364.34;1362.2932
1496;1240.5;1240.4633
1497;1436.65;1429.9209
1498;1242.76;1244.0104
1499;1388.25;1390.508
1500;1055.44;1056.9839
1501;1488.79;1490.5559
1502;1220.658329;1226.2992
1503;1485.62;1483.5127
1504;1428.11;1420.3586
1505;1428.87;1430.3434
1506;1037.2;1033.4009
1507;1501.5;1502.7101
1508;1063.85;1064.1726
1509;1074.3;1074.7413
1510;1475.33;1477.4403
1511;1036.4;1035.349
1512;1220.9;1222.9825
1513;1408.28;1412.5638
1514;1209.32;1210.1377
1515;1425.67;1426.2168
1516;1275.96;1280.98
1517;1123.27;1122.795
1518;1460.97;1460.3906
1519;1081.82;1082.0134
1520;1222.89;1222.9435
1521;1556.34;1557.4036
1522;1354.33;1352.5177
1523;1434.28;1434.9868
1524;1053.3;1049.0848
1525;1068.4;1073.2949
1526;1572.23;1572.5328
1527;1359.3;1364.8
1528;1059.2;1058.6921
1529;1420.260915;1420.622
1530;1493.18;1492.9707
1531;1179.37;1183.3003
1532;1484.6;1483.581
1533;1328.846747;1329.0681
1534;1334.24;1331.9607
1535;1552.15;1550.7793
1536;1409.65;1416.4851
1537;1283.0;1283.644
1538;1185.69;1181.7131
1539;1473.43;1472.4243
1540;1039.3;1040.2185
1541;1064.4;1064.3195
1542;1017.2;1017.3248
1543;1452.03;1449.7186
1544;1354.673971;1356.027
1545;1217.96;1218.6997
1546;1453.25;1452.7074
1547;1252.5;1250.8497
1548;1227.15;1228.2988
1549;1363.34361;1363.032
1550;1039.9;1037.9358
1551;1241.4;1238.9586
1552;1476.64;1475.3568
1553;1525.29;1523.8693
1554;1350.397693;1347.4436
1555;1326.402202;1330.8871
1556;1482.23;1480.0435
1557;1250.8;1253.8856
1558;1333.0;1335.137
1559;1231.1;1231.847
1560;1258.8;1261.3578
1561;1436.54;1436.8242
1562;1263.3;1258.3558
1563;1481.33;1485.4117
1564;1295.81;1294.3705
1565;1037.4;1039.3987
1566;1087.37;1086.6095
1567;1230.71;1231.1829
1568;1568.97;1567.3104
1569;1445.75;1446.0177
1570;1399.88;1399.6143
1571;1431.52;1431.9681
1572;1222.59;1222.1466
1573;1234.3;1236.0452
1574;1419.85;1414.7549
1575;1460.01;1460.9875
1576;1401.717535;1401.0352
1577;1445.11;1447.0526
1578;1058.6;1059.8074
1579;1339.86;1340.1564
1580;1203.01;1201.1238
1581;1425.62;1427.6411
1582;1461.15;1446.2269
1583;1382.05;1384.825
1584;1411.19;1417.6316
1585;1277.9;1284.718
1586;1251.35;1249.2666
1587;1279.4;1280.0099
1588;1221.01;1223.2723
1589;1400.31;1409.0369
1590;1583.53;1582.3615
1591;1222.7;1224.5299
1592;1080.03;1081.648
1593;1059.09;1061.5715
1594;1220.02;1219.9366
1595;1423.22;1423.0045
1596;1185.4;1187.7885
1597;1035.2;1035.8877
1598;1209.88;1207.7693
1599;1279.1;1279.889
1600;1392.88;1394.5475
1601;1339.52;1344.0812
1602;1320.34049;1310.0504
1603;1372.9;1373.4103
1604;1264.2;1267.789
1605;1411.84;1414.4547
1606;1032.6;1031.971
1607;1395.2;1393.5059
1608;1079.4;1079.4541
1609;1043.6;1045.1649
1610;1371.5;1376.1697
1611;1314.832695;1319.5343
1612;1203.4;1203.9519
1613;1434.7;1435.5282
1614;1308.614818;1309.6643
1615;1319.75094;1321.5323
1616;1220.33;1221.1285
1617;1223.68;1223.0837
1618;1408.82;1408.6455
1619;1508.06;1510.8468
1620;1566.92;1566.4897
1621;1340.2;1338.4088
1622;1345.3;1349.817
1623;1375.39;1377.6025
1624;1269.42;1271.5426
1625;1082.46;1082.3396
1626;1326.46;1323.684
1627;1401.71;1401.3789
